customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month,tenure_bucket_13-24,tenure_bucket_25-48,tenure_bucket_49-60,tenure_bucket_61-72,churn_probability,risk_segment
9560-BBZXK,0,0,0,36,0,0,31.05,1126.35,0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,1,31.2875,0,0,False,True,False,False,0.09136113776503121,Low Risk
5299-RULOA,0,1,1,10,1,1,100.25,1064.65,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0,3,106.465,1,1,False,False,False,False,0.8461300592120221,High Risk
8402-OOOHJ,0,0,0,41,1,0,20.65,835.15,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.36951219512195,0,0,False,True,False,False,0.00841343030111093,Low Risk
9445-ZUEQE,0,1,1,27,1,1,85.2,2151.6,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,2,79.68888888888888,0,1,False,True,False,False,0.5081123869294605,Medium Risk
1091-SOZGA,0,1,1,56,1,1,99.8,5515.45,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0,3,98.49017857142856,1,0,False,False,True,False,0.3943661830402999,Medium Risk
2928-HLDBA,0,0,0,6,1,0,20.7,112.75,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.791666666666668,0,1,False,False,False,False,0.18288120167459396,Low Risk
0404-SWRVG,0,0,0,3,1,1,74.4,229.55,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,76.51666666666667,0,1,False,False,False,False,0.8695592000761346,High Risk
6497-TILVL,0,1,1,7,1,0,50.7,350.35,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,50.05,0,1,False,False,False,False,0.399874248861117,Medium Risk
7219-TLZHO,0,1,1,4,1,0,20.85,62.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,15.725,0,1,False,False,False,False,0.27052736220127627,Low Risk
4622-YNKIJ,0,0,0,33,1,1,88.95,3027.65,0,True,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,0,3,91.7469696969697,0,0,False,True,False,False,0.17748024138738328,Low Risk
4412-YLTKF,1,0,0,27,1,1,78.05,2135.5,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,79.0925925925926,0,1,False,True,False,False,0.7083919464231699,High Risk
6734-PSBAW,0,1,0,72,1,1,23.55,1723.95,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,23.94375,0,0,False,False,False,True,0.009103647729600019,Low Risk
3930-ZGWVE,0,0,0,1,1,0,19.75,19.75,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,19.75,0,1,False,False,False,False,0.5777649511296604,Medium Risk
2639-UGMAZ,1,0,0,71,0,1,56.45,3985.35,0,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,False,True,False,0,4,56.131690140845066,0,0,False,False,False,True,0.22672021138634113,Low Risk
2876-GZYZC,0,0,0,13,1,1,85.95,1215.65,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,93.51153846153846,0,1,True,False,False,False,0.8099954632646678,High Risk
6207-WIOLX,0,1,1,25,0,1,58.6,1502.65,1,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,0,5,60.106,0,1,False,True,False,False,0.3955991839738726,Medium Risk
8587-XYZSF,0,0,0,67,1,0,50.55,3260.1,0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,0,1,48.65820895522388,0,0,False,False,False,True,0.06566639856699086,Low Risk
3091-FYHKI,0,0,0,1,0,1,35.45,35.45,1,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,35.45,0,1,False,False,False,False,0.8427753546341369,High Risk
2372-HWUHI,0,0,0,2,1,0,44.35,81.25,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,40.625,0,1,False,False,False,False,0.7565431624570249,High Risk
7799-LGRDP,0,0,0,43,1,1,25.7,1188.2,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,27.632558139534886,0,0,False,True,False,False,0.06250355092394975,Low Risk
7850-VWJUU,0,0,0,23,1,1,75.0,1778.5,0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,77.32608695652173,0,1,True,False,False,False,0.5542436883635511,Medium Risk
3774-VBNXY,0,1,1,64,1,0,20.2,1277.75,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.96484375,0,0,False,False,False,True,0.005553672848130093,Low Risk
6217-KDYWC,0,0,1,57,1,1,19.6,1170.55,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,20.5359649122807,0,0,False,False,True,False,0.05484457259481037,Low Risk
0390-DCFDQ,1,1,0,1,1,1,70.45,70.45,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,70.45,0,1,False,False,False,False,0.8874470806793018,High Risk
3146-MSEGF,1,1,1,72,1,1,88.05,6425.65,0,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,89.24513888888889,0,0,False,False,False,True,0.02765930297843082,Low Risk
4080-OGPJL,0,0,0,8,1,0,71.15,563.65,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,3,70.45625,0,1,False,False,False,False,0.5457505318868582,Medium Risk
1095-WGNGG,0,1,0,61,1,1,101.05,5971.25,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0,3,97.88934426229508,1,0,False,False,False,True,0.15969026732974445,Low Risk
2636-SJDOU,0,0,0,64,1,1,84.3,5289.05,0,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,2,82.64140625,0,0,False,False,False,True,0.14171612082819918,Low Risk
1131-QQZEB,1,1,0,71,1,0,23.95,1756.2,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,24.735211267605635,0,0,False,False,False,True,0.006949556137165552,Low Risk
5716-EZXZN,0,1,1,65,1,1,99.05,6416.7,0,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0,4,98.71846153846154,1,0,False,False,False,True,0.0901819972015719,Low Risk
6837-BJYDQ,0,0,0,3,1,0,19.6,61.35,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,20.45,0,0,False,False,False,False,0.05509792045157763,Low Risk
2135-RXIHG,0,0,0,1,1,1,45.65,45.65,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,45.65,0,1,False,False,False,False,0.8034553680902736,High Risk
6440-DKQGE,0,0,1,30,1,0,64.5,1929.95,0,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,3,64.33166666666666,0,0,False,True,False,False,0.17832222124732516,Low Risk
3466-BYAVD,0,1,1,15,1,1,69.5,1071.4,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0,4,71.42666666666668,0,1,True,False,False,False,0.30819181141177077,Medium Risk
3780-YVMFA,0,1,1,8,1,1,68.55,564.35,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,3,70.54375,0,1,False,False,False,False,0.5384453322201601,Medium Risk
3874-EQOEP,0,0,0,7,1,0,95.0,655.5,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,2,93.64285714285714,1,1,False,False,False,False,0.8218610432832976,High Risk
1679-JRFBR,0,1,1,70,1,1,108.15,7930.55,0,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,5,113.29357142857144,1,0,False,False,False,True,0.23518002296992507,Low Risk
9073-ZZIAY,0,1,1,62,1,0,86.1,5215.25,0,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,6,84.11693548387096,0,0,False,False,False,True,0.052371595427630355,Low Risk
3077-RSNTJ,0,1,1,6,1,0,19.7,113.5,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.916666666666668,0,1,False,False,False,False,0.189451568475773,Low Risk
6551-GNYDG,0,1,1,14,1,1,80.9,1152.8,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,82.34285714285714,0,1,True,False,False,False,0.7177393072854739,High Risk
9167-APMXZ,0,0,0,22,1,1,84.15,1821.95,0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,82.81590909090909,0,1,True,False,False,False,0.6457318539065976,High Risk
2749-CTKAJ,0,1,1,22,1,0,20.15,419.9,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,19.08636363636364,0,0,True,False,False,False,0.028816506256973417,Low Risk
6371-NZYEG,0,1,1,16,1,0,64.25,1024.0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0,3,64.0,0,0,True,False,False,False,0.07888818721602063,Low Risk
7554-NEWDD,0,0,0,10,1,0,25.7,251.6,0,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,25.16,0,0,False,False,False,False,0.053193623227537616,Low Risk
8992-VONJD,0,0,1,13,1,1,56.0,764.55,0,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,58.81153846153846,0,1,True,False,False,False,0.44364412369066514,Medium Risk
0867-MKZVY,0,1,0,20,1,0,82.4,1592.35,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,79.61749999999999,0,1,True,False,False,False,0.6679210581916513,High Risk
4482-EWFMI,0,0,0,2,1,1,69.7,135.2,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,67.6,0,1,False,False,False,False,0.778730873887134,High Risk
4648-YPBTM,0,0,0,53,1,1,73.9,3958.25,0,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,4,74.68396226415095,0,0,False,False,True,False,0.04993702449150062,Low Risk
2907-ILJBN,0,1,1,11,1,0,20.6,233.9,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,21.263636363636365,0,0,False,False,False,False,0.07917414227146198,Low Risk
6345-FZOQH,0,1,0,69,1,0,19.9,1363.45,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.76014492753623,0,0,False,False,False,True,0.0072058319334618315,Low Risk
3376-BMGFE,0,0,0,4,1,1,70.9,273.0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,68.25,0,1,False,False,False,False,0.8207658374359225,High Risk
5997-OPVFA,0,1,0,72,1,1,89.05,6254.45,0,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,86.86736111111111,0,0,False,False,False,True,0.011417859469821831,Low Risk
3445-HXXGF,1,1,0,58,0,1,45.3,2651.2,1,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,45.710344827586205,0,1,False,False,True,False,0.5140123810397972,Medium Risk
1159-WFSGR,0,1,1,16,1,0,20.4,321.4,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,20.0875,0,1,True,False,False,False,0.18502159702814502,Low Risk
7654-YWJUF,0,1,0,43,1,1,84.25,3539.25,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0,3,82.30813953488372,0,0,False,True,False,False,0.19292741805429187,Low Risk
1875-QIVME,0,1,0,2,1,1,104.4,242.8,1,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1,4,121.4,1,1,False,False,False,False,0.8495250383193903,High Risk
6727-IOTLZ,0,1,0,14,1,0,81.95,1181.75,0,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,5,84.41071428571429,0,0,True,False,False,False,0.07502836447747899,Low Risk
0691-JVSYA,0,1,0,53,1,1,94.85,5000.2,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,3,94.3433962264151,1,0,False,False,True,False,0.4073070114218879,Medium Risk
5918-VUKWP,0,0,0,32,1,0,20.55,654.55,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,20.4546875,0,0,False,True,False,False,0.023643616493603838,Low Risk
1744-JHKYS,0,1,0,34,1,0,24.7,780.2,0,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,22.947058823529414,0,1,False,True,False,False,0.08144432798884485,Low Risk
2656-FMOKZ,1,0,0,15,1,1,74.45,1145.7,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,76.38000000000001,0,1,True,False,False,False,0.7419686756617487,High Risk
2070-FNEXE,1,0,0,7,1,0,76.45,503.6,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,71.94285714285715,0,1,False,False,False,False,0.640199648673036,High Risk
5947-SGKCL,0,1,1,15,1,1,105.35,1559.25,0,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0,4,103.95,1,1,True,False,False,False,0.7233161120906935,High Risk
3712-PKXZA,0,1,0,61,1,1,20.55,1252.0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,20.524590163934427,0,0,False,False,False,True,0.025763579943567996,Low Risk
6317-YPKDH,0,0,0,1,0,0,29.95,29.95,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,29.95,0,1,False,False,False,False,0.689411468871374,High Risk
6582-OIVSP,0,0,0,1,1,0,45.3,45.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,45.3,0,1,False,False,False,False,0.729485583685092,High Risk
9367-WXLCH,0,0,0,8,1,0,84.5,662.65,1,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,82.83125,0,1,False,False,False,False,0.7796316390009632,High Risk
5524-KHNJP,0,1,1,33,1,0,74.75,2453.3,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0,4,74.34242424242424,0,0,False,True,False,False,0.2134313739868182,Low Risk
