customerID,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,tenure_bucket,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,is_new_customer,num_services,avg_monthly_spend,is_high_value,is_month_to_month
3146-MSEGF,1,1,1,72,1,1,88.05,6425.65,0,61-72,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,6,89.24513888888889,0,0
4080-OGPJL,0,0,0,8,1,0,71.15,563.65,1,0-12,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0,3,70.45625,0,1
1095-WGNGG,0,1,0,61,1,1,101.05,5971.25,0,61-72,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,0,3,97.88934426229508,1,0
2636-SJDOU,0,0,0,64,1,1,84.3,5289.05,0,61-72,True,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0,2,82.64140625,0,0
1131-QQZEB,1,1,0,71,1,0,23.95,1756.2,0,61-72,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,24.735211267605635,0,0
5716-EZXZN,0,1,1,65,1,1,99.05,6416.7,0,61-72,False,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,0,4,98.71846153846154,1,0
6837-BJYDQ,0,0,0,3,1,0,19.6,61.35,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,1,0,20.45,0,0
2135-RXIHG,0,0,0,1,1,1,45.65,45.65,1,0-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,45.65,0,1
6440-DKQGE,0,0,1,30,1,0,64.5,1929.95,0,25-48,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False,False,0,3,64.33166666666666,0,0
3466-BYAVD,0,1,1,15,1,1,69.5,1071.4,0,13-24,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,True,0,4,71.42666666666668,0,1
3780-YVMFA,0,1,1,8,1,1,68.55,564.35,0,0-12,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,0,3,70.54375,0,1
3874-EQOEP,0,0,0,7,1,0,95.0,655.5,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,0,2,93.64285714285714,1,1
1679-JRFBR,0,1,1,70,1,1,108.15,7930.55,0,61-72,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False,0,5,113.29357142857143,1,0
9073-ZZIAY,0,1,1,62,1,0,86.1,5215.25,0,61-72,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,0,6,84.11693548387096,0,0
3077-RSNTJ,0,1,1,6,1,0,19.7,113.5,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,18.916666666666668,0,1
6551-GNYDG,0,1,1,14,1,1,80.9,1152.8,0,13-24,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,82.34285714285714,0,1
9167-APMXZ,0,0,0,22,1,1,84.15,1821.95,0,13-24,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,82.81590909090909,0,1
2749-CTKAJ,0,1,1,22,1,0,20.15,419.9,0,13-24,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,19.086363636363636,0,0
6371-NZYEG,0,1,1,16,1,0,64.25,1024.0,0,13-24,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,0,3,64.0,0,0
7554-NEWDD,0,0,0,10,1,0,25.7,251.6,0,0-12,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,25.16,0,0
8992-VONJD,0,0,1,13,1,1,56.0,764.55,0,13-24,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0,2,58.81153846153846,0,1
0867-MKZVY,0,1,0,20,1,0,82.4,1592.35,1,13-24,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,1,79.61749999999999,0,1
4482-EWFMI,0,0,0,2,1,1,69.7,135.2,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,67.6,0,1
4648-YPBTM,0,0,0,53,1,1,73.9,3958.25,0,49-60,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,0,4,74.68396226415095,0,0
2907-ILJBN,0,1,1,11,1,0,20.6,233.9,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,0,0,21.263636363636365,0,0
6345-FZOQH,0,1,0,69,1,0,19.9,1363.45,0,61-72,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,19.76014492753623,0,0
3376-BMGFE,0,0,0,4,1,1,70.9,273.0,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0,68.25,0,1
5997-OPVFA,0,1,0,72,1,1,89.05,6254.45,0,61-72,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,6,86.86736111111111,0,0
3445-HXXGF,1,1,0,58,0,1,45.3,2651.2,1,49-60,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,0,3,45.710344827586205,0,1
1159-WFSGR,0,1,1,16,1,0,20.4,321.4,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,20.0875,0,1
7654-YWJUF,0,1,0,43,1,1,84.25,3539.25,0,25-48,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0,3,82.30813953488372,0,0
1875-QIVME,0,1,0,2,1,1,104.4,242.8,1,0-12,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,1,4,121.4,1,1
6727-IOTLZ,0,1,0,14,1,0,81.95,1181.75,0,13-24,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,5,84.41071428571429,0,0
0691-JVSYA,0,1,0,53,1,1,94.85,5000.2,1,49-60,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,0,3,94.3433962264151,1,0
5918-VUKWP,0,0,0,32,1,0,20.55,654.55,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,20.4546875,0,0
1744-JHKYS,0,1,0,34,1,0,24.7,780.2,0,25-48,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,0,0,22.947058823529414,0,1
2656-FMOKZ,1,0,0,15,1,1,74.45,1145.7,1,13-24,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0,76.38000000000001,0,1
2070-FNEXE,1,0,0,7,1,0,76.45,503.6,1,0-12,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,71.94285714285715,0,1
5947-SGKCL,0,1,1,15,1,1,105.35,1559.25,0,13-24,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0,4,103.95,1,1
3712-PKXZA,0,1,0,61,1,1,20.55,1252.0,0,61-72,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0,20.524590163934427,0,0
6317-YPKDH,0,0,0,1,0,0,29.95,29.95,1,0-12,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,29.95,0,1
6582-OIVSP,0,0,0,1,1,0,45.3,45.3,0,0-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0,45.3,0,1
9367-WXLCH,0,0,0,8,1,0,84.5,662.65,1,0-12,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,1,82.83125,0,1
5524-KHNJP,0,1,1,33,1,0,74.75,2453.3,0,25-48,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,0,4,74.34242424242424,0,0
1918-ZBFQJ,0,0,0,13,1,1,79.25,1111.65,1,13-24,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0,2,85.51153846153846,0,1
1024-GUALD,0,1,0,1,0,1,24.8,24.8,1,0-12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,24.8,0,1
4827-USJHP,0,0,0,20,1,1,51.8,1023.85,0,13-24,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0,1,51.1925,0,1
8167-GJLRN,0,0,0,3,0,0,30.4,82.15,0,0-12,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,1,1,27.383333333333336,0,1
0956-SYCWG,0,0,0,13,1,0,19.65,244.8,0,13-24,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,18.83076923076923,0,0
8017-UVSZU,0,1,0,40,1,0,56.6,2379.1,0,25-48,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0,1,59.4775,0,1
7100-FQPRV,0,1,1,43,1,1,71.9,3173.35,0,25-48,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,0,3,73.79883720930232,0,0
2472-OVKUP,0,1,0,6,1,1,91.0,531.0,1,0-12,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,1,3,88.5,1,1
2984-RGEYA,0,1,1,69,1,0,19.75,1375.4,0,61-72,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,19.933333333333334,0,0
9680-NIAUV,0,1,1,72,1,0,109.7,8129.3,0,61-72,False,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,0,5,112.90694444444445,1,0
2146-EGVDT,0,1,1,59,1,0,19.3,1192.7,0,49-60,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,0,0,20.215254237288136,0,0
2604-IJPDU,0,1,0,20,1,1,96.55,1901.65,0,13-24,False,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,0,4,95.08250000000001,1,1
9178-JHUVJ,0,1,1,24,1,1,24.1,587.4,0,13-24,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,24.474999999999998,0,0
6168-YBYNP,0,0,0,59,1,1,111.35,6519.75,0,49-60,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,0,5,110.5042372881356,1,1
7255-SSFBC,0,1,1,72,1,1,112.25,8041.65,0,61-72,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,111.68958333333333,1,0
3645-DEYGF,0,0,1,1,1,0,20.75,20.75,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,1,0,20.75,0,1
9323-HGFWY,0,1,0,27,1,1,101.9,2681.15,0,25-48,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,0,4,99.30185185185185,1,0
8544-GOQSH,0,0,0,14,1,1,80.05,1112.3,0,13-24,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,0,2,79.45,0,1
3363-DTIVD,0,1,1,71,1,0,105.55,7405.5,0,61-72,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,0,4,104.30281690140845,1,0
7018-WBJNK,0,0,1,13,1,1,78.3,1033.95,0,13-24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,1,79.53461538461539,0,1
9142-KZXOP,0,0,0,44,1,0,68.85,2958.95,0,25-48,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0,67.24886363636364,0,1
7674-YTAFD,0,0,0,33,1,1,79.95,2684.85,0,25-48,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,0,2,81.35909090909091,0,0
6348-SNFUS,0,1,1,72,0,1,55.45,4179.2,0,61-72,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,0,5,58.044444444444444,0,0
1285-OKIPP,0,0,0,1,1,0,79.9,79.9,1,0-12,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1,1,79.9,0,1
7825-ECJRF,0,0,0,19,1,1,106.6,1934.45,1,13-24,False,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,0,5,101.81315789473685,1,1
1347-KTTTA,0,1,0,64,1,1,102.45,6654.1,0,61-72,True,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,0,5,103.9703125,1,0
7841-TZDMQ,0,0,0,2,1,1,46.0,84.5,1,0-12,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,1,0,42.25,0,1
4195-NZGTA,0,0,0,1,0,0,25.25,25.25,0,0-12,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,25.25,0,1
7157-SMCFK,0,0,1,61,1,0,19.75,1124.2,0,61-72,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,0,0,18.42950819672131,0,0
4709-LKHYG,0,1,1,29,1,0,20.0,540.05,0,25-48,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,0,0,18.622413793103448,0,0
2504-DSHIH,1,1,0,23,1,0,86.8,1975.85,0,13-24,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,0,1,85.90652173913043,0,1
0699-NDKJM,0,1,0,57,0,1,58.75,3437.45,0,49-60,False,True,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,0,5,60.30614035087719,0,1
9286-BHDQG,0,1,1,72,0,0,45.25,3139.8,0,61-72,True,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,0,4,43.608333333333334,0,0
0230-WEQUW,0,1,0,66,0,1,56.6,3789.2,0,61-72,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,0,5,57.41212121212121,0,0
2040-LDIWQ,0,1,1,65,1,1,84.2,5324.5,0,61-72,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,0,5,81.91538461538461,0,0
6496-JDSSB,0,0,0,8,1,1,80.0,624.6,0,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0,1,78.075,0,1
9408-SSNVZ,0,0,0,4,1,1,70.15,268.35,1,0-12,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0,67.0875,0,1
4443-EMBNA,0,1,0,71,1,0,24.75,1836.9,0,61-72,False,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,0,0,25.871830985915494,0,0
6469-MRVET,0,1,1,1,1,1,20.2,20.2,0,0-12,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,1,0,20.2,0,0
0742-MOABM,0,1,0,4,1,0,50.05,179.35,1,0-12,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,1,1,44.8375,0,1
5961-VUSRV,0,0,0,12,1,1,19.35,219.35,0,0-12,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,0,0,18.279166666666665,0,0
6778-JFCMK,0,0,0,24,0,1,50.6,1288.75,0,13-24,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,0,3,53.697916666666664,0,0
6341-JVQGF,0,1,1,31,1,1,81.15,2545.75,0,25-48,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,0,5,82.12096774193549,0,0
2232-DMLXU,0,1,0,1,1,0,55.2,55.2,1,0-12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,1,1,55.2,0,1
4811-JBUVU,0,0,0,30,1,1,89.9,2723.15,0,25-48,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0,2,90.77166666666668,1,1
